Date,VaR 99%,VaR 95%,VaR 90%
2006-11-15,1.9406481440965004,1.3121324885097037,0.9761612657554585
2006-11-16,1.8899132938238348,1.2743688182170252,0.9494734993095366
2006-11-17,1.8338637060986802,1.23737998224596,0.9198128016480179
2006-11-20,1.8630404493837067,1.259566777125835,0.934723785191949
2006-11-21,1.810298570839289,1.226249068600705,0.9067757057594195
2006-11-22,1.9077851926808338,1.2933504336914627,0.9566169252963239
2006-11-23,1.8655150588491785,1.2650069806998057,0.9353428469647481
2006-11-24,1.8109458458404342,1.2280953027314898,0.9070433756048331
2006-11-27,1.7617482715949673,1.1913690973145945,0.8791726199990866
2006-11-28,1.8575783631657914,1.2600042576826507,0.9318710248561602
2006-11-29,1.864736083343999,1.2652639301974868,0.9354379211739501
2006-11-30,1.852323790399958,1.2537481807767108,0.9277213188172039
2006-12-01,1.8007499088247325,1.2141193456998651,0.8977348714133004
2006-12-04,1.8044060086108702,1.212860882571168,0.9003100061895497
2006-12-05,1.7876532138709078,1.201207649442357,0.8908359950832503
2006-12-06,1.782128949615852,1.1971664508478048,0.8876649129086457
2006-12-07,1.7490828755632921,1.1741992092564195,0.8696378406174109
2006-12-08,1.976798796664757,1.3377534433280367,0.9941692867247499
2006-12-11,1.9210778554479704,1.2975043046206636,0.9625176478368003
2006-12-12,2.0005639822603007,1.3538194471429037,1.007409106593666
2006-12-13,1.9583879818663936,1.3233628430410578,0.9832553301409241
2006-12-14,2.524917084952759,1.7084482148767706,1.2827247044843857
2006-12-15,2.4449162189762514,1.6534275312922444,1.2392422858308854
2006-12-18,2.4114632828743674,1.630611396533046,1.2194911880837185
2006-12-19,2.358903246467135,1.5936987805455074,1.1923565988249114
2006-12-20,2.361103699005612,1.6007983196973428,1.1969697163894444
2006-12-21,2.311079070448016,1.5667296879948986,1.170271952054753
2006-12-22,2.2382597214412505,1.5167718408076485,1.131702067405922
2006-12-26,2.1822555602024396,1.4770517535054792,1.1023681894085735
2006-12-27,2.167012702392937,1.4691685129461374,1.0938528228120106
2006-12-28,2.1333519619095287,1.4459672943852668,1.0762391788270078
2007-01-02,2.0691539353470394,1.4028670364915987,1.041709193214169
2007-01-03,2.3821176879456427,1.6207781970211932,1.2073596607982713
2007-01-04,2.3957033154197,1.6282231869157275,1.2098427458707501
2007-01-05,2.4010521179969535,1.6315879753767366,1.2127830934925228
2007-01-08,2.449976354837499,1.6685115485116084,1.2366911967614345
2007-01-09,2.3744241901959087,1.6157211715942148,1.1981225375504876
2007-01-10,2.4899205549432946,1.6950976314539774,1.2624111744149724
2007-01-11,2.4453355128294127,1.6633185500221523,1.2390560511545001
2007-01-12,2.596683093540322,1.7687597257895644,1.3181725687262718
2007-01-15,2.507495692741175,1.713822929984933,1.2706648732718584
2007-01-16,2.4307333505002346,1.663000958942401,1.2304069091968526
2007-01-17,2.417770910374291,1.6543812975115633,1.2246108465082604
2007-01-18,2.34560394510056,1.6050640859672336,1.1870492098403567
2007-01-19,2.546191073937378,1.742289473080209,1.2995418323951748
2007-01-22,2.4683628126620953,1.6902041364289278,1.2596745824628337
